ID,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
25645,29,29,16/12/2018,25-364,SAC,@,DAL,W (+7),1,39:13:00,12,23,0.522,3,9,0.333,1,1,1,0,4,4,2,0,0,2,3,28,16.1,14
25645,30,30,17/12/2018,26-000,SAC,@,MIN,L (-27),1,18:18,7,13,0.538,5,10,0.5,2,2,1,1,0,1,1,0,0,0,2,21,15.3,-19
25645,31,31,19/12/2018,26-002,SAC,,OKC,L (-19),1,34:57:00,11,25,0.44,7,14,0.5,8,8,1,0,6,6,3,2,0,0,2,37,29,-11
25645,32,32,21/12/2018,26-004,SAC,,MEM,W (+3),1,38:20:00,9,24,0.375,6,13,0.462,4,5,0.8,2,6,8,1,1,0,2,2,28,16.5,2
25645,33,33,23/12/2018,26-006,SAC,,NOP,W (+5),1,36:32:00,11,18,0.611,6,11,0.545,0,1,0,1,5,6,1,0,0,2,2,28,19.5,17
25645,34,34,26/12/2018,26-009,SAC,@,LAC,L (-9),1,26:23:00,4,18,0.222,0,6,0,3,3,1,2,4,6,1,0,1,3,2,11,0.2,-16
25645,35,35,27/12/2018,26-010,SAC,,LAL,W (+1),1,29:18:00,2,8,0.25,0,2,0,2,2,1,2,3,5,0,3,1,2,3,6,4,-3
25645,36,36,30/12/2018,26-013,SAC,@,LAL,L (-7),1,37:11:00,7,17,0.412,4,11,0.364,3,4,0.75,0,3,3,2,0,0,3,5,21,8.8,-3
25645,37,37,1/1/2019,26-015,SAC,,POR,L (-5),1,39:02:00,11,23,0.478,5,8,0.625,0,0,,2,3,5,4,0,1,2,4,27,17.5,-10
25645,38,38,3/1/2019,26-017,SAC,,DEN,L (-4),1,34:33:00,12,19,0.632,5,9,0.556,0,0,,1,1,2,2,1,0,1,3,29,21.7,-5
25645,39,39,5/1/2019,26-019,SAC,,GSW,L (-4),1,34:51:00,12,21,0.571,8,13,0.615,0,0,,3,2,5,4,0,0,0,4,32,26,-2
25645,40,40,7/1/2019,26-021,SAC,,ORL,W (+16),1,24:50:00,5,10,0.5,3,6,0.5,0,0,,0,3,3,1,0,0,0,2,13,8.8,9
25645,41,41,8/1/2019,26-022,SAC,@,PHO,L (-4),1,31:00:00,5,11,0.455,3,5,0.6,3,3,1,1,3,4,2,0,0,5,1,16,7.9,-11
25645,42,42,10/1/2019,26-024,SAC,,DET,W (+10),1,28:38:00,8,13,0.615,2,5,0.4,0,0,,1,1,2,0,0,0,1,1,18,11.7,17
25645,43,43,12/1/2019,26-026,SAC,,CHO,W (+7),1,30:27:00,8,21,0.381,5,12,0.417,0,0,,2,2,4,3,0,0,2,1,21,11.2,9
25645,44,44,14/1/2019,26-028,SAC,,POR,W (+8),1,28:09:00,7,10,0.7,2,4,0.5,3,3,1,4,3,7,0,0,0,1,1,19,17.1,-1
25645,45,45,17/1/2019,26-031,SAC,@,CHO,L (-19),1,32:06:00,9,18,0.5,6,11,0.545,0,0,,0,1,1,1,2,0,0,2,24,17.2,-9
25645,46,46,19/1/2019,26-033,SAC,@,DET,W (+2),1,37:33:00,13,22,0.591,7,9,0.778,2,2,1,3,6,9,3,0,1,1,3,35,29.3,10
25645,47,47,21/1/2019,26-035,SAC,@,BRK,L (-29),1,27:17:00,4,10,0.4,3,6,0.5,0,0,,1,6,7,1,0,0,1,2,11,7,-26
25645,48,48,22/1/2019,26-036,SAC,@,TOR,L (-15),1,35:27:00,5,14,0.357,2,6,0.333,3,3,1,0,3,3,5,1,1,4,3,15,8.1,1
25645,49,49,25/1/2019,26-039,SAC,@,MEM,W (+3),1,35:41:00,9,18,0.5,6,9,0.667,2,3,0.667,2,5,7,2,0,0,0,1,26,20.5,0
25645,50,50,27/1/2019,26-041,SAC,@,LAC,L (-14),1,38:25:00,6,17,0.353,2,7,0.286,2,2,1,2,2,4,5,2,0,1,3,16,11.8,0
25645,51,51,30/1/2019,26-044,SAC,,ATL,W (+22),1,25:29:00,6,11,0.545,4,8,0.5,2,2,1,0,3,3,3,1,1,2,5,18,13.4,8
25645,52,52,2/2/2019,26-047,SAC,,PHI,W (+7),1,35:29:00,12,21,0.571,7,13,0.538,3,4,0.75,1,5,6,3,1,0,2,4,34,25.4,20
25645,53,53,4/2/2019,26-049,SAC,,SAS,W (+15),1,34:37:00,5,12,0.417,3,8,0.375,5,6,0.833,1,7,8,5,0,0,1,2,18,15.7,9
25645,54,54,6/2/2019,26-051,SAC,,HOU,L (-26),1,32:33:00,8,17,0.471,3,10,0.3,1,1,1,3,7,10,2,0,0,6,3,20,9.7,-24
25645,55,55,8/2/2019,26-053,SAC,,MIA,W (+6),1,34:10:00,8,16,0.5,4,9,0.444,3,4,0.75,2,5,7,1,0,2,2,3,23,16.4,5
25645,56,56,10/2/2019,26-055,SAC,,PHO,W (+13),1,25:52:00,6,15,0.4,3,9,0.333,3,4,0.75,3,3,6,0,1,1,1,2,18,12.4,6
25645,57,57,13/2/2019,26-058,SAC,@,DEN,L (-2),1,33:34:00,9,23,0.391,2,7,0.286,5,5,1,1,4,5,3,1,0,3,1,25,14.1,-1
25645,58,58,21/2/2019,26-066,SAC,@,GSW,L (-2),1,31:19:00,8,19,0.421,2,8,0.25,1,1,1,3,4,7,2,0,1,2,3,19,11.1,-6
25645,59,59,23/2/2019,26-068,SAC,@,OKC,W (+3),1,35:50:00,12,22,0.545,3,5,0.6,7,9,0.778,0,5,5,4,1,1,3,1,34,25.2,3
25645,60,60,25/2/2019,26-070,SAC,@,MIN,L (-7),1,28:44:00,7,16,0.438,3,6,0.5,1,2,0.5,3,5,8,0,3,0,5,2,18,10,-18
25645,61,61,27/2/2019,26-072,SAC,,MIL,L (-1),1,40:32:00,10,29,0.345,3,11,0.273,9,9,1,3,3,6,3,3,0,1,3,32,21.6,3
25645,62,62,1/3/2019,26-074,SAC,,LAC,L (-7),1,35:46:00,6,19,0.316,3,8,0.375,8,8,1,3,3,6,3,1,0,1,6,23,14.8,-13
25645,63,63,4/3/2019,26-077,SAC,,NYK,W (+7),1,34:34:00,9,18,0.5,3,8,0.375,7,7,1,2,4,6,7,2,1,2,4,28,25.6,10
25645,64,64,6/3/2019,26-079,SAC,,BOS,L (-2),1,38:19:00,8,19,0.421,4,9,0.444,3,3,1,1,7,8,2,1,1,3,3,23,14.6,8
25645,65,65,9/3/2019,26-082,SAC,@,NYK,W (+8),1,36:07:00,7,22,0.318,4,13,0.308,1,1,1,1,3,4,2,0,1,1,1,19,8.7,11
25645,66,66,11/3/2019,26-084,SAC,@,WAS,L (-6),1,33:12:00,6,21,0.286,1,9,0.111,2,3,0.667,1,3,4,2,0,0,2,4,15,1.7,-2
25645,67,67,14/3/2019,26-087,SAC,@,BOS,L (-6),1,35:19:00,14,24,0.583,6,10,0.6,0,0,,2,2,4,7,0,0,1,4,34,27.1,5
25645,68,68,15/3/2019,26-088,SAC,@,PHI,L (-9),1,30:48:00,4,14,0.286,2,8,0.25,4,4,1,1,4,5,0,1,0,0,2,14,7.9,-20
25645,69,69,17/3/2019,26-090,SAC,,CHI,W (+27),1,24:56:00,6,12,0.5,2,3,0.667,2,2,1,1,2,3,4,3,1,2,2,16,15,25
25645,70,70,19/3/2019,26-092,SAC,,BRK,L (-2),1,36:05:00,4,13,0.308,0,8,0,0,0,,2,2,4,3,3,1,3,0,8,5.3,-7
25645,71,71,21/3/2019,26-094,SAC,,DAL,W (+16),1,35:21:00,10,21,0.476,7,13,0.538,2,2,1,0,2,2,4,2,0,0,1,29,23.3,24
25645,72,72,23/3/2019,26-096,SAC,,PHO,W (+9),1,35:57:00,9,20,0.45,7,14,0.5,0,0,,3,4,7,2,1,1,2,5,25,17,10
25645,73,73,24/3/2019,26-097,SAC,@,LAL,L (-5),1,30:09:00,6,21,0.286,5,12,0.417,1,1,1,1,5,6,3,0,0,1,4,18,7.4,-11
25645,74,74,26/3/2019,26-099,SAC,@,DAL,W (+4),1,34:31:00,4,13,0.308,3,8,0.375,6,6,1,0,5,5,3,1,1,1,5,17,11.8,15
25645,75,75,28/3/2019,26-101,SAC,@,NOP,L (-3),1,32:50:00,11,21,0.524,1,8,0.125,4,4,1,0,2,2,1,0,0,3,0,27,15,-8
25645,76,76,30/3/2019,26-103,SAC,@,HOU,L (-11),1,35:58:00,8,18,0.444,3,8,0.375,2,2,1,0,3,3,3,1,1,0,3,21,15.1,-11
25645,77,77,31/3/2019,26-104,SAC,@,SAS,W (+7),1,31:23:00,8,15,0.533,4,6,0.667,6,7,0.857,0,5,5,3,1,0,0,1,26,22.5,-1
25645,78,78,2/4/2019,26-106,SAC,,HOU,L (-25),1,32:34:00,8,16,0.5,4,9,0.444,0,0,,1,6,7,5,0,1,0,2,20,17.9,-25
25645,79,79,4/4/2019,26-108,SAC,,CLE,W (+13),1,29:25:00,9,16,0.563,5,11,0.455,0,0,,0,2,2,2,3,1,1,2,23,19.3,5
25645,80,80,5/4/2019,26-109,SAC,@,UTA,L (-21),1,26:13:00,7,17,0.412,3,7,0.429,0,0,,1,2,3,0,1,0,0,3,17,9,-14
25645,81,81,7/4/2019,26-111,SAC,,NOP,L (-4),1,31:35:00,5,15,0.333,2,10,0.2,0,0,,2,3,5,6,1,0,3,2,12,7.2,-11
25645,82,82,10/4/2019,26-114,SAC,@,POR,L (-5),1,16:07,3,6,0.5,3,5,0.6,0,0,,1,2,3,2,0,0,1,0,9,7.7,16
25676,1,1,16/10/2018,26-207,BOS,,PHI,W (+18),1,29:00:00,2,14,0.143,1,8,0.125,2,2,1,0,4,4,7,0,0,3,1,7,0.7,9
25676,2,2,19/10/2018,26-210,BOS,@,TOR,L (-12),1,35:56:00,10,20,0.5,1,3,0.333,0,0,,2,2,4,6,0,1,1,3,21,15.7,-16
25676,3,3,20/10/2018,26-211,BOS,@,NYK,W (+2),1,32:06:00,5,16,0.313,0,3,0,6,7,0.857,0,1,1,5,2,0,2,3,16,9,-13
25676,4,4,22/10/2018,26-213,BOS,,ORL,L (-3),1,34:01:00,10,19,0.526,2,8,0.25,0,0,,1,7,8,5,2,1,4,1,22,17.3,-8
25676,5,5,25/10/2018,26-216,BOS,@,OKC,W (+6),1,33:33:00,6,13,0.462,2,6,0.333,1,4,0.25,1,4,5,5,0,0,3,3,15,8.3,2
25676,6,6,27/10/2018,26-218,BOS,@,DET,W (+20),1,23:27,1,5,0.2,1,1,1,0,0,,0,7,7,5,1,1,2,1,3,4.8,13
25676,7,7,30/10/2018,26-221,BOS,,DET,W (+3),1,33:25:00,10,16,0.625,4,7,0.571,7,8,0.875,1,4,5,5,1,0,2,0,31,27.8,1
25676,8,8,1/11/2018,26-223,BOS,,MIL,W (+4),1,33:17:00,10,20,0.5,6,12,0.5,2,2,1,1,2,3,7,1,2,2,2,28,23.8,12
25676,9,9,3/11/2018,26-225,BOS,@,IND,L (-1),1,27:23:00,6,12,0.5,4,7,0.571,2,2,1,0,6,6,3,0,1,3,3,18,12.4,8
25676,10,10,5/11/2018,26-227,BOS,@,DEN,L (-8),1,33:57:00,13,17,0.765,4,6,0.667,1,1,1,2,3,5,5,3,1,2,3,31,30.6,2
25676,11,11,8/11/2018,26-230,BOS,@,PHO,W (+7),1,43:17:00,13,28,0.464,6,13,0.462,7,7,1,2,5,7,6,3,1,3,5,39,30.4,7
25676,13,12,11/11/2018,26-233,BOS,@,POR,L (-6),1,32:23:00,9,24,0.375,3,10,0.3,0,0,,1,1,2,6,5,0,3,3,21,13.8,-10
25676,14,13,14/11/2018,26-236,BOS,,CHI,W (+29),1,27:45:00,6,8,0.75,1,1,1,4,4,1,1,5,6,7,2,0,1,1,17,21.5,20
25676,15,14,16/11/2018,26-238,BOS,,TOR,W (+7),1,38:33:00,18,26,0.692,3,6,0.5,4,6,0.667,0,2,2,11,3,1,3,3,43,39,9
25676,16,15,17/11/2018,26-239,BOS,,UTA,L (-12),1,30:22:00,8,16,0.5,1,2,0.5,3,5,0.6,2,6,8,1,2,0,1,5,20,14.1,-10
25676,17,16,19/11/2018,26-241,BOS,@,CHO,L (-5),1,33:42:00,12,25,0.48,1,8,0.125,2,3,0.667,2,3,5,11,2,0,2,4,27,22.3,6
25676,18,17,21/11/2018,26-243,BOS,,NYK,L (-8),1,36:58:00,9,25,0.36,2,9,0.222,2,2,1,3,3,6,13,3,1,2,1,22,21.5,13
25676,19,18,23/11/2018,26-245,BOS,@,ATL,W (+18),1,19:48,4,11,0.364,3,7,0.429,2,2,1,1,3,4,3,1,0,2,3,13,8.4,9
25676,20,19,24/11/2018,26-246,BOS,@,DAL,L (-9),1,34:33:00,9,24,0.375,0,5,0,1,1,1,2,3,5,6,2,1,5,2,19,9.2,-10
25676,21,20,26/11/2018,26-248,BOS,@,NOP,W (+17),1,31:57:00,10,22,0.455,5,10,0.5,1,1,1,2,3,5,10,5,0,6,2,26,22.1,24
25676,22,21,30/11/2018,26-252,BOS,,CLE,W (+33),1,27:05:00,11,15,0.733,5,7,0.714,2,4,0.5,2,2,4,4,0,0,2,2,29,24.1,26
25676,23,22,1/12/2018,26-253,BOS,@,MIN,W (+9),1,34:45:00,6,15,0.4,2,8,0.25,7,7,1,0,3,3,9,0,0,4,3,21,14.9,12
25676,24,23,6/12/2018,26-258,BOS,,NYK,W (+28),1,30:08:00,9,15,0.6,3,6,0.5,1,2,0.5,1,3,4,8,0,1,2,2,22,19.8,15
25676,25,24,8/12/2018,26-260,BOS,@,CHI,W (+56),1,22:46,5,10,0.5,2,5,0.4,1,2,0.5,1,3,4,5,0,0,1,4,13,10.1,27
25676,27,25,12/12/2018,26-264,BOS,@,WAS,W (+5),1,40:09:00,12,28,0.429,4,11,0.364,10,10,1,0,3,3,7,1,0,4,1,38,25.6,11
25676,28,26,14/12/2018,26-266,BOS,,ATL,W (+21),1,23:34,8,15,0.533,4,5,0.8,4,4,1,1,4,5,5,4,0,4,1,24,21.7,26
25676,29,27,15/12/2018,26-267,BOS,@,DET,L (-9),1,32:52:00,11,25,0.44,2,6,0.333,2,3,0.667,2,6,8,4,3,0,3,3,26,17.3,0
25676,30,28,19/12/2018,26-271,BOS,,PHO,L (-8),1,35:59:00,10,19,0.526,4,8,0.5,5,5,1,2,3,5,10,4,1,4,2,29,28.9,0
25676,31,29,21/12/2018,26-273,BOS,,MIL,L (-13),1,38:47:00,7,20,0.35,1,4,0.25,0,0,,3,6,9,7,0,0,1,1,15,11.2,0
25676,32,30,23/12/2018,26-275,BOS,,CHO,W (+16),1,28:53:00,9,12,0.75,4,6,0.667,3,4,0.75,1,3,4,5,0,1,1,1,25,24.2,25
25676,33,31,25/12/2018,26-277,BOS,,PHI,W (+7),1,39:33:00,17,33,0.515,5,10,0.5,1,1,1,4,6,10,2,1,0,2,3,40,27.5,19
25676,34,32,27/12/2018,26-279,BOS,@,HOU,L (-14),1,35:45:00,7,13,0.538,2,6,0.333,7,7,1,0,4,4,11,1,1,1,3,23,25.1,6
25676,35,33,29/12/2018,26-281,BOS,@,MEM,W (+9),1,34:52:00,8,16,0.5,2,4,0.5,8,8,1,1,3,4,13,1,0,4,4,26,24.1,14
25676,36,34,31/12/2018,26-283,BOS,@,SAS,L (-9),1,28:45:00,7,14,0.5,1,5,0.2,1,2,0.5,1,2,3,8,2,0,3,0,16,14.5,-16
25676,39,35,7/1/2019,26-290,BOS,,BRK,W (+21),1,27:50:00,8,16,0.5,1,3,0.333,0,0,,0,2,2,6,3,0,0,3,17,15.6,8
25676,40,36,9/1/2019,26-292,BOS,,IND,W (+27),1,23:59,5,9,0.556,1,2,0.5,1,1,1,1,1,2,2,1,0,3,0,12,8.1,16
25676,41,37,10/1/2019,26-293,BOS,@,MIA,L (-16),1,34:44:00,10,19,0.526,2,6,0.333,0,0,,0,5,5,5,1,1,3,2,22,15.6,-11
25676,42,38,12/1/2019,26-295,BOS,@,ORL,L (-2),1,32:53:00,7,16,0.438,0,5,0,11,13,0.846,0,5,5,6,2,1,1,0,25,23.2,13
25676,44,39,16/1/2019,26-299,BOS,,TOR,W (+9),1,37:58:00,11,19,0.579,3,6,0.5,2,2,1,2,3,5,18,1,1,7,4,27,26.1,4
25676,45,40,18/1/2019,26-301,BOS,,MEM,W (+6),1,35:58:00,14,21,0.667,4,6,0.667,6,9,0.667,1,6,7,11,0,1,3,3,38,34.4,4
25676,46,41,19/1/2019,26-302,BOS,@,ATL,W (+8),1,36:32:00,11,19,0.579,5,8,0.625,5,5,1,1,2,3,5,1,0,4,1,32,24.5,5
25676,47,42,21/1/2019,26-304,BOS,,MIA,W (+8),1,34:14:00,11,19,0.579,2,5,0.4,2,3,0.667,0,3,3,10,8,1,3,2,26,29.5,25
25676,49,43,26/1/2019,26-309,BOS,,GSW,L (-4),1,39:53:00,12,27,0.444,4,10,0.4,4,4,1,3,3,6,10,2,0,4,4,32,24.3,0
25676,52,44,1/2/2019,26-315,BOS,@,NYK,W (+14),1,35:35:00,9,20,0.45,2,5,0.4,3,3,1,2,8,10,6,2,0,4,3,23,17.4,7
25676,53,45,3/2/2019,26-317,BOS,,OKC,W (+5),1,36:49:00,14,19,0.737,1,5,0.2,1,1,1,1,3,4,11,0,1,4,5,30,26.3,5
25676,55,46,7/2/2019,26-321,BOS,,LAL,L (-1),1,35:47:00,6,21,0.286,2,6,0.333,10,10,1,1,6,7,8,1,0,3,2,24,17,-14
25676,56,47,9/2/2019,26-323,BOS,,LAC,L (-11),1,14:17,4,7,0.571,1,1,1,5,5,1,0,1,1,2,0,0,0,1,14,12,15
25676,59,48,21/2/2019,26-335,BOS,@,MIL,L (-1),1,41:06:00,9,27,0.333,4,8,0.5,0,0,,1,0,1,5,2,2,0,2,22,13.5,5
25676,60,49,23/2/2019,26-337,BOS,@,CHI,L (-10),1,40:39:00,14,24,0.583,3,6,0.5,6,6,1,1,4,5,10,1,1,2,3,37,33.2,4
25676,61,50,26/2/2019,26-340,BOS,@,TOR,L (-23),1,27:50:00,3,10,0.3,1,3,0.333,0,0,,1,3,4,5,1,0,1,2,7,5.5,-10
25676,62,51,27/2/2019,26-341,BOS,,POR,L (-5),1,35:04:00,14,24,0.583,3,5,0.6,0,0,,1,4,5,3,0,1,4,3,31,19.3,-10
25676,63,52,1/3/2019,26-343,BOS,,WAS,W (+11),1,33:30:00,6,15,0.4,1,3,0.333,0,0,,0,6,6,12,0,0,1,5,13,12.1,11
25676,64,53,3/3/2019,26-345,BOS,,HOU,L (-11),1,35:32:00,7,11,0.636,3,5,0.6,7,8,0.875,0,9,9,6,0,0,4,3,24,20.4,-17
25676,65,54,5/3/2019,26-347,BOS,@,GSW,W (+33),1,30:04:00,7,15,0.467,2,5,0.4,3,4,0.75,1,4,5,11,2,0,3,3,19,18.3,20
25676,67,55,9/3/2019,26-351,BOS,@,LAL,W (+13),1,34:46:00,12,18,0.667,5,8,0.625,1,1,1,1,6,7,5,2,2,1,2,30,29.8,14
25676,68,56,11/3/2019,26-353,BOS,@,LAC,L (-25),1,33:44:00,8,17,0.471,2,7,0.286,0,0,,0,2,2,11,1,0,4,4,18,13,-21
25676,69,57,14/3/2019,26-356,BOS,,SAC,W (+6),1,37:36:00,11,28,0.393,1,9,0.111,8,9,0.889,3,7,10,12,1,1,2,2,31,26.9,3
25676,70,58,16/3/2019,26-358,BOS,,ATL,W (+9),1,35:53:00,12,24,0.5,4,10,0.4,2,3,0.667,2,9,11,9,1,2,3,2,30,26.6,13
25676,71,59,18/3/2019,26-360,BOS,,DEN,L (-9),1,36:10:00,10,23,0.435,2,8,0.25,8,8,1,1,4,5,4,4,1,1,1,30,25.9,-2
25676,72,60,20/3/2019,26-362,BOS,@,PHI,L (-3),1,35:42:00,12,29,0.414,3,13,0.231,9,11,0.818,2,7,9,4,0,1,3,2,36,22.9,-6
25676,73,61,23/3/2019,27-000,BOS,@,CHO,L (-7),1,34:43:00,12,23,0.522,4,11,0.364,3,4,0.75,0,7,7,6,2,0,3,5,31,22.6,-10
25676,74,62,24/3/2019,27-001,BOS,,SAS,L (-19),1,33:49:00,5,17,0.294,1,5,0.2,0,0,,0,2,2,12,2,1,1,3,11,10.6,-14
25676,76,63,29/3/2019,27-006,BOS,,IND,W (+2),1,35:07:00,11,22,0.5,3,8,0.375,5,5,1,0,2,2,5,3,0,1,3,30,23.9,15
25676,78,64,1/4/2019,27-009,BOS,,MIA,W (+5),1,32:32:00,7,19,0.368,5,11,0.455,6,6,1,1,7,8,3,2,0,6,4,25,13.8,17
25676,79,65,3/4/2019,27-011,BOS,@,MIA,W (+10),1,32:23:00,8,19,0.421,3,9,0.333,4,5,0.8,0,1,1,4,1,0,2,5,23,12.6,4
25676,80,66,5/4/2019,27-013,BOS,@,IND,W (+20),1,27:00:00,7,14,0.5,1,3,0.333,2,2,1,0,3,3,6,0,0,0,2,17,14.3,10
25676,81,67,7/4/2019,27-015,BOS,,ORL,L (-8),1,35:02:00,9,19,0.474,4,6,0.667,1,1,1,1,4,5,6,1,1,3,2,23,17.3,-6
25802,1,1,17/10/2018,26-287,IND,,MEM,W (+28),0,24:24:00,5,9,0.556,1,5,0.2,1,2,0.5,0,1,1,1,1,0,0,2,12,8.5,20
25802,2,2,19/10/2018,26-289,IND,@,MIL,L (-17),0,20:21,5,8,0.625,4,6,0.667,0,0,,0,0,0,1,1,0,0,2,14,11.3,7
25802,3,3,20/10/2018,26-290,IND,,BRK,W (+20),0,25:53:00,4,5,0.8,4,5,0.8,0,0,,0,3,3,1,0,0,0,1,12,11.3,19
25802,4,4,22/10/2018,26-292,IND,@,MIN,L (-10),0,16:01,0,2,0,0,2,0,0,0,,0,3,3,0,0,0,0,4,0,-2.1,-11
25802,5,5,24/10/2018,26-294,IND,@,SAS,W (+20),0,12:46,4,7,0.571,1,3,0.333,1,1,1,0,1,1,3,0,0,0,3,10,7.9,-2
25802,6,6,27/10/2018,26-297,IND,@,CLE,W (+12),0,17:49,1,2,0.5,0,1,0,4,4,1,0,0,0,2,0,0,1,2,6,4.6,-5
25802,7,7,29/10/2018,26-299,IND,,POR,L (-10),0,10:33,0,2,0,0,1,0,0,0,,0,0,0,0,0,0,0,3,0,-2.6,-14
25802,8,8,31/10/2018,26-301,IND,@,NYK,W (+6),0,12:35,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,1,3,1.6,-2
25802,9,9,2/11/2018,26-303,IND,@,CHI,W (+2),0,14:29,2,4,0.5,2,4,0.5,0,0,,0,0,0,2,1,0,0,0,6,6.4,-4
25802,10,10,3/11/2018,26-304,IND,,BOS,W (+1),0,11:26,0,2,0,0,1,0,0,0,,0,2,2,0,1,0,0,1,0,-0.2,4
25802,11,11,5/11/2018,26-306,IND,,HOU,L (-4),0,12:11,1,4,0.25,1,4,0.25,1,1,1,1,1,2,0,0,0,2,1,4,0.2,0
25802,12,12,7/11/2018,26-308,IND,,PHI,L (-6),0,11:21,0,2,0,0,1,0,0,1,0,1,1,2,0,0,0,0,1,0,-1.2,1
25802,13,13,9/11/2018,26-310,IND,@,MIA,W (+8),0,15:11,1,1,1,1,1,1,0,0,,1,1,2,0,1,0,1,1,3,3.3,-7
25802,14,14,11/11/2018,26-312,IND,@,HOU,L (-12),0,8:09,1,2,0.5,1,2,0.5,1,1,1,0,0,0,0,1,0,0,0,4,4,4
25802,15,15,16/11/2018,26-317,IND,,MIA,W (+8),0,18:29,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,0,2,2,3,-0.8,21
25802,16,16,17/11/2018,26-318,IND,,ATL,W (+8),0,25:27:00,2,8,0.25,0,4,0,0,0,,0,1,1,1,1,0,0,1,4,0.8,5
25802,17,17,19/11/2018,26-320,IND,,UTA,W (+27),0,20:50,4,6,0.667,0,2,0,4,4,1,0,0,0,1,0,0,0,2,12,9.3,10
25802,18,18,21/11/2018,26-322,IND,@,CHO,L (-18),0,26:15:00,5,8,0.625,3,5,0.6,2,3,0.667,0,1,1,1,1,2,0,0,15,14.4,-3
25802,19,19,23/11/2018,26-324,IND,,SAS,L (-11),0,14:11,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,5
25802,20,20,26/11/2018,26-327,IND,@,UTA,W (+33),0,22:54,8,13,0.615,2,3,0.667,3,3,1,1,5,6,2,0,0,0,2,21,17.9,14
25802,21,21,27/11/2018,26-328,IND,@,PHO,W (+5),0,24:18:00,7,12,0.583,5,7,0.714,2,2,1,1,1,2,1,0,0,0,1,21,16.7,2
25802,22,22,29/11/2018,26-330,IND,@,LAL,L (-8),0,18:25,3,5,0.6,2,3,0.667,2,2,1,0,2,2,0,0,1,0,3,10,7.8,10
25802,23,23,1/12/2018,26-332,IND,@,SAC,L (-1),0,22:02,5,8,0.625,2,4,0.5,2,3,0.667,0,1,1,1,0,0,0,4,14,9.4,-12
25802,24,24,4/12/2018,26-335,IND,,CHI,W (+6),0,17:19,1,5,0.2,0,3,0,0,0,,0,1,1,2,0,0,1,0,2,-0.4,-4
25802,25,25,7/12/2018,26-338,IND,@,ORL,W (+22),0,13:42,2,4,0.5,1,2,0.5,2,2,1,0,3,3,1,0,0,1,2,7,4.8,10
25802,26,26,8/12/2018,26-339,IND,,SAC,W (+10),0,19:10,4,10,0.4,2,6,0.333,0,0,,1,2,3,1,0,0,1,0,10,5.6,9
25802,27,27,10/12/2018,26-341,IND,,WAS,W (+8),0,12:01,1,3,0.333,0,2,0,1,1,1,0,0,0,1,0,0,3,3,3,-2.2,-15
25802,28,28,12/12/2018,26-343,IND,,MIL,W (+16),0,18:27,5,5,1,2,2,1,0,0,,0,4,4,0,0,0,0,0,12,11.7,7
25802,29,29,14/12/2018,26-345,IND,@,PHI,W (+12),0,16:09,0,3,0,0,3,0,2,2,1,0,1,1,1,0,0,0,1,2,0.5,6
25802,30,30,16/12/2018,26-347,IND,,NYK,W (+11),0,21:39,3,6,0.5,3,5,0.6,0,0,,0,0,0,1,0,1,1,1,9,6,4
25802,31,31,18/12/2018,26-349,IND,,CLE,L (-1),0,20:59,4,9,0.444,2,4,0.5,2,3,0.667,0,0,0,0,1,0,1,1,12,6.5,-10
25802,32,32,19/12/2018,26-350,IND,@,TOR,L (-3),0,18:12,3,5,0.6,2,3,0.667,0,0,,0,1,1,0,0,0,0,2,8,5.2,-8
25802,33,33,21/12/2018,26-352,IND,@,BRK,W (+8),0,20:53,1,3,0.333,0,1,0,0,0,,0,2,2,1,0,0,0,2,2,0.8,1
25802,34,34,23/12/2018,26-354,IND,,WAS,W (+16),0,21:02,1,4,0.25,0,2,0,0,0,,1,1,2,0,1,0,2,3,2,-1.6,9
25802,35,35,26/12/2018,26-357,IND,@,ATL,W (+8),0,13:20,1,4,0.25,0,2,0,0,0,,0,1,1,1,0,0,0,0,2,0.6,-7
25802,36,36,28/12/2018,26-359,IND,,DET,W (+37),0,22:24,5,8,0.625,1,2,0.5,1,2,0.5,0,3,3,0,0,0,0,1,12,8.5,25
25802,37,37,31/12/2018,26-362,IND,,ATL,W (+8),0,14:58,1,7,0.143,1,4,0.25,0,0,,0,0,0,2,0,0,1,1,3,-1.5,-4
25802,38,38,4/1/2019,27-001,IND,@,CHI,W (+3),0,16:02,2,3,0.667,1,2,0.5,0,0,,0,1,1,0,0,1,0,1,5,4.3,11
25802,39,39,6/1/2019,27-003,IND,@,TOR,L (-16),0,17:22,1,1,1,0,0,,0,0,,0,0,0,3,0,0,2,3,2,0.6,-6
25802,40,40,8/1/2019,27-005,IND,@,CLE,W (+8),0,14:34,2,3,0.667,1,2,0.5,2,2,1,0,1,1,2,0,0,1,1,7,6,-1
25802,41,41,9/1/2019,27-006,IND,@,BOS,L (-27),0,16:35,1,5,0.2,1,2,0.5,1,1,1,0,2,2,0,1,0,0,1,4,2.1,-1
